url,video_id,upload_time,title,description
https://www.youtube.com/watch?v=pCXzT5kyTBc,pCXzT5kyTBc,2022-08-10T22:39:49Z,Martin Shkreli&#39;s First Job- Working For Jim Cramer,My first job was working for Jim Cramer on Wall Street when I was 16. #wallstreet #storytime #martinshkreli.
https://www.youtube.com/watch?v=Ka-58vDGWGs,Ka-58vDGWGs,2022-06-08T20:37:09Z,OnlyFans!?,
https://www.youtube.com/watch?v=_jJ-6riolWQ,_jJ-6riolWQ,2022-08-19T05:59:27Z,Why Shkreli Didn&#39;t Go To An Ivy League School,Shkreli didn't go to an Ivy League School. Do you think it would have mattered in the long run?
https://www.youtube.com/watch?v=None,,2022-08-08T16:41:05Z,Stock Analysis,
https://www.youtube.com/watch?v=None,,2022-08-08T16:35:37Z,Playing Chess,
https://www.youtube.com/watch?v=BNG_c9Ofd6c,BNG_c9Ofd6c,2023-06-03T19:47:50Z,Martin Shkreli Finance First Public Modeling Exercise $TSLA (2015),Recorded 11/3/2015 LINKS: - Discord: https://discord.com/invite/martinshkreli - GitHub: https://github.com/martinshkreli - TikTok: ...
https://www.youtube.com/watch?v=zpnv_g8lfEA,zpnv_g8lfEA,2022-07-16T20:38:04Z,ANALYZING GOOGLE FROM SCRATCH!,"Marti Shkreli takes his viewers on a top to bottom, google analysis through building an excel model! Additionally, enjoy a variety of ..."
https://www.youtube.com/watch?v=KDWLQ6NSHKQ,KDWLQ6NSHKQ,2023-03-31T17:42:36Z,Nibbles! A toof mystery,What happened to her teef? Not yet erupted or a vicious war with a blankie? No one can stop this kitty.
https://www.youtube.com/watch?v=j5Oy_Nj7zi0,j5Oy_Nj7zi0,2022-08-24T19:52:08Z,What Shkreli Thinks Of Mark Cuban,LINKS: GitHub: https://github.com/martinshkreli TikTok: https://www.tiktok.com/@martinshkreli15 Instagram: ...
https://www.youtube.com/watch?v=None,,2022-06-07T13:53:14Z,Martin Shkreli,"Investing, music, science, math, technology, programming, medicine and more!"
https://www.youtube.com/watch?v=RnXcYopznuA,RnXcYopznuA,2022-08-27T00:44:23Z,Shkreli Used This Trick To Win Chess Tournaments,LINKS: GitHub: https://github.com/martinshkreli TikTok: https://www.tiktok.com/@martinshkreli15 Instagram: ...
https://www.youtube.com/watch?v=LSeIGFDPX0g,LSeIGFDPX0g,2022-08-11T21:10:30Z,Shkreli Talking About Starting a Business In His 20&#39;s,Cut from full livestream: https://youtu.be/lwsZkkemmFM ) SOCIAL MEDIA: TikTok: https://www.tiktok.com/@martinshkreli15 ...
